year,code,market,code_market,company_name,auditor_before_setup,earliest_ir_date,ir_date,ir_links,earliest_report_date,report_date,report_links,purpose,committee_members,assistants,source_url
2023,8256,東証スタンダード,8256 東証スタンダード,株式会社プロルート丸光,なぎさ,2023/05/26,2023/05/26 2023/06/12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230526_daisansha8256.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230612_daisansha8256.pdf,2023/07/18,2023/07/18,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230718_daisansha8256.pdf,（１）本件事案に関する事実関係の調査及び類似する案件の存否 （２）原因の分析 （３）再発防止策の提言 （４）その他第三者調査委員会が必要と認めた事項,委員長：（青葉総合法律事務所 弁護士） 村木 茂 委員：（青葉総合法律事務所 弁護士） 塩田 祐大 委員：（澤田政道法律事務所 弁護士） 澤田 政道,アイフォレンセ日本データ復旧研究所株式会社,http://www.daisanshaiinkai.com/2023/page/3/
2023,5803,東証プライム,5803 東証プライム,株式会社フジクラ,PwCあらた,2023/05/26,2023/05/26 2023/06/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230526_chousa5803.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230629_chousa5803.pdf,2023/07/31,2023/07/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230731_chousa5803.pdf,＜内部調査＞ （１）本事案の概要及び実態の解明 （２）A氏の指示による他の会社資産の使用等における類似事案の有無の確認とその概要及び実態の解明 （３）当時のAFLT及び当社における内部統制の分析及び評価 （４）AFLTの会計手続の妥当性の分析及び評価 （５）本事案の原因分析 （６）当社及びAFLに対する再発防止策の提言,,,http://www.daisanshaiinkai.com/2023/page/3/
2023,1780,東証プライム･名証プレミア,1780 東証プライム･名証プレミア,株式会社ヤマウラ,誠栄,2023/05/26,2023/05/26 2023/05/30 2023/06/22,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230526_daisansha1780.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230530_daisansha1780.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230622_chousa1780.pdf,2023/07/28,2023/07/28 2023/09/01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230728_daisansha1780.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230901_daisansha1780.pdf,（１）本件に関する事実関係の調査 （２）本件に類似する事象の有無の調査 （３）本件が生じた原因・背景の究明 （４）再発防止策の提言,委員⻑：（諏訪法律事務所 弁護士） 諏訪 雅顕 副委員長：（安部会計事務所 公認会計士） 安部 正明 委員：（唐澤洋祐法律事務所 弁護士） 唐澤 洋祐 委員：（公認会計士森井事務所 公認会計士） 森井 昭仁,,http://www.daisanshaiinkai.com/2023/page/3/
2023,8887,東証スタンダード,8887 東証スタンダード,リベレステ株式会社,太陽,2023/05/25,2023/05/25 2023/06/13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230525_chousa8887.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230613_chousa8887.pdf,2023/07/24,2023/07/24,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230724_chousa8887.pdf,＜調査委員会＞ （１）事実関係の調査 （２）コンプライアンス及びリスク管理体制の問題点の調査 （３）財務諸表への影響の確認 （４）上記で確認された事実に関する原因分析ならびに再発防止策の検討・提言 （５）その他調査委員会が必要と認めた事項,委員長：（大西昭一郎法律事務所代表社員 弁護士） 安藤 知史 委員：（東京さくら監査法人代表 公認会計士） 末川 修,,http://www.daisanshaiinkai.com/2023/page/3/
2023,6210,東証プライム,6210 東証プライム,東洋機械金属株式会社,太陽,2023/05/25,2023/05/25 2023/05/26 2023/06/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230525_chousa6210.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230526_chousa6210.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230627_chousa6210.pdf,2023/07/25,2023/07/25,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230725_chousa6210.pdf,＜特別調査委員会＞ （１）本件不正に関する事実関係の調査 （２）本件不正に類似する事象の有無の調査 （３）本件不正が生じた原因・背景の究明 （４）再発防止策の提言,委員⻑：（当社社外監査役〔独⽴役員〕 弁護⼠） 下河邊 由⾹ 委員：（当社社外監査役〔独⽴役員〕 新⽉有限責任監査法⼈ 公認会計⼠） ⾼橋 正哉 委員：（弁護⼠法⼈⼤江橋法律事務所 弁護士） ⾦井 美智⼦,弁護士法人大江橋法律事務所 名古屋事務所 弁護士 細野 真史 弁護士法人大江橋法律事務所 上海事務所 弁護士 竹田 昌史 中国律師 紀 群 弁護士法人大江橋法律事務所 大阪事務所 弁護士 田中 宏岳 楠野 純基 翰凌律師事務所 中国律師 翁 宏斌 陳 霄翔 PricewaterhouseCoopers Management Consulting (Shanghai) Limited Shenzhen Branch 深圳事務所 米国公認会計士 張 子城 中国注冊会計師 趙 璐 PricewaterhouseCoopers Management Consulting (Shanghai) Limited Shenzhen Branch 上海事務所 公認会計士 髙橋 翔太 中国注冊会計師 忻 沉 その他 17名,http://www.daisanshaiinkai.com/2023/page/3/
2023,3803,東証グロース,3803 東証グロース,イメージ情報開発株式会社,アリア,2023/05/25,2023/05/25 2023/07/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230525_daisansha3803.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230731_daisansha3803.pdf,2023/08/10,2023/08/10,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230810_daisansha3803.pdf,（１）本件の事実調査を行い、総体としてパワーハラスメント (ないし不当な圧力等) と判断すべきかどうか、その評価結果を答申すること （２）仮にパワハラ等と判断した場合の、その後の処分の当否とその内容につき適正な対応は何かについて答申すること （３）再発防止に向け、今後の望ましい社内体制の在り方を企業実態に沿って提言すること,委員長：（中城・山之内法律事務所 弁護士） 中城 重光 委員：（弁護士） 平沢 郁子 委員：（弁護士） 中島 彰彦 委員：（弁護士） 大栗 悟史 委員：（弁護士） 岸野 俊一 委員：（弁護士） 河野 達朗 委員：（弁護士） 佐藤 新,,http://www.daisanshaiinkai.com/2023/page/3/
2023,6699,東証プライム,6699 東証プライム,ダイヤモンドエレクトリックホールディングス株式会社,仰星,2023/05/24,2023/05/24,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/230524_chousa6699.pdf,2023/08/28,2023/08/28,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/230828_chousa6699.pdf,＜外部調査委員会＞ 事実関係の調査、発生原因の究明、関係者等の責任の検討及び再発防止策の提言を行うこと,委員長：（杉本法律事務所 弁護士） 杉本 大樹 委員：（福西会計士・税理士事務所） 福西 佑介 委員：（当社取締役（監査等委員）） 笠間 士郎,,http://www.daisanshaiinkai.com/2023/page/3/
2023,4849,東証プライム,4849 東証プライム,エン ･ジャパン株式会社,EY新日本,2023/05/19,2023/05/19 2023/05/23 2023/06/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230519_chousa4849.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230523_chousa4849.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230627_chousa4849.pdf,2023/07/24,2023/07/24,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230724_chousa4849.pdf,＜特別調査委員会＞ （１）本件不正流用疑義に係る事実関係の調査 （２）本件不正流用疑義に類似する事象の有無・事実関係の調査 （３）（１）及び（２）に係る発生原因の分析及び再発防止策の提言 （４）その他、当委員会が必要と認めた事項,委員長：（弁護士法人大江橋法律事務所 弁護士） 松井 衡 委員：（株式会社KPMG FAS 公認会計士） 藤田 大介 委員：（西村あさひ法律事務所 弁護士、当社社外取締役監査等委員長） 井垣 太介,弁護士法人大江橋法律事務所 東京事務所 弁護士 小田 勇一 大多 和樹 纐纈 悠介 植田 美咲 弁護士法人大江橋法律事務所 上海事務所 弁護士 松本 亮 上海翰凌律師事務所 中国律師 孫 宇川 張 婷 張 鵬程 株式会社KPMG FAS及びそのメンバーファーム 公認会計士 宇野 真悟 ほか30名 (内27名はKPMG Advisory(China) Limited) 西村あさひ法律事務所 弁護士 中島 あずさ 志賀 正帥 松田 瞳,http://www.daisanshaiinkai.com/2023/page/3/
2023,1447,東証グロース,1447 東証グロース,ITbookホールディングス株式会社,ナカチ,2023/05/18,2023/05/18 2023/05/22,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230518_chousa1447.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230522_chousa1447.pdf,2023/06/27,2023/06/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230627_chousa1447.pdf,＜調査委員会＞ （１） 本件横領行為に係る事実関係の調査 （２） 本件横領行為に類似する事象の有無の調査 （３） 本件横領行為の原因分析及び再発防止策の検討 （４） 本件横領行為の貴社財務諸表への影響,委員長：（山田法律事務所 弁護士） 山田 学 副委員長：（当社監査役） 西山 靖 副委員長：（当社内部監査室長） 浅賀 裕幸 委員：（三浦法律事務所 弁護士） 平井 貴之 事務局：（当社執行役員管理本部長兼CFO） 野間 崇,,http://www.daisanshaiinkai.com/2023/page/3/
2023,2218,札証,2218 札証,日糧製パン株式会社,ハイビスカス,2023/05/18,2023/05/18 2023/06/22,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230518_chousa2218.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230622_chousa2218.pdf,2023/07/27,2023/07/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230727_chousa2218.pdf,＜特別調査委員会＞ （１）本件棚卸不正にかかる事実関係の調査 （２）本件棚卸不正に類似する事象の有無の確認 （３）本件棚卸不正による財務諸表への影響額の算定 （４）本件棚卸不正の原因分析 （５）再発防止策の提言 （６）その他、当委員会が必要と認めた事項,委員長：（社外監査役 弁護士） 實重 洋祐 委員：（公認会計士) 上田 恵一 委員：（社外取締役 弁護士） 山本 隆行 委員：（公認会計士) 吉田 周史 委員：（弁護士) 倉茂 尚寛,日糧製パン経理部部員 内部監査室部員,http://www.daisanshaiinkai.com/2023/page/3/
2023,4255,東証グロース,4255 東証グロース,THECOO株式会社,京都,2023/05/15,2023/05/15,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230515_chousa4255.pdf,2023/06/27,2023/06/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230627_chousa4255.pdf,＜独立調査委員会＞ （１）本件不正発注事案の事実関係に関する調査 （２）本件不正発注事案に類似する事案に係る調査 (件外調査) （３）f社からの不明入金事案及び業務委託の業務委託料の支払事案の事実関係に関する調査 （４）（３）に類似する事案に係る調査 (件外調査) （５）（１）ないし（４）の原因分析 （６）再発防止策の提言,委員長：（岩田合同法律事務所 弁護士） 本村 健 副委員長：（株式会社アカウンティング・アドバイザリー 公認会計士） 池内 宏幸 委員：（岩田合同法律事務所 弁護士、公認会計士、公認不正検査士） 武藤 雄木 委員：（岩田合同法律事務所 弁護士） 齋藤 弘樹,岩田合同法律事務所 弁護士 丸山 英明 北川 弘樹 豊岡 啓人 西野 雅人 宮坂 智 岩田合同法律事務所 公認不正検査士及びパラリーガル 6名 株式会社アカウンティングアドバイザリー 公認会計士 7名 株式会社 foxcale 公認会計士 小池 赳司,http://www.daisanshaiinkai.com/2023/page/3/
2023,4255,東証グロース,4255 東証グロース,THECOO株式会社,京都,2023/05/08,2023/05/08 2023/05/15,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230508_chousa4255.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230515_chousa4255-1.pdf,,独立調査委員会へ移行,,＜特別調査委員会＞ 本件不正発注について事実関係の全容解明、原因究明、類似事案の有無の確認及び再発防止策の検討を行うこと,委員長：（岩田合同法律事務所 弁護士） 本村 健 委員：（当社常勤社外監査役 独立役員） 市川 昇 委員：（岩田合同法律事務所 弁護士、公認会計士、公認不正検査士） 武藤 雄木 委員：（岩田合同法律事務所 弁護士） 齋藤 弘樹,,http://www.daisanshaiinkai.com/2023/page/3/
